filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),"Lat, Lon"
rasatv3_212.mp4,۱۳۸۹/۰۹/۰۳,11/24/10,2010-11-24,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Green movement leaders and importance of leadership in Iran’s political and social developments. ,گزارش تلویزیون رسا به رهبران جنبش سبز و اهمیّت یک رهبر در پیشرفت سیاسی و اجتماعی ایران می,Rasa TV / Green movement,جنبش سبز / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_213.mp4,۱۳۸۹/۰۸/۳۰,11/21/10,2010-11-21,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on political affairs between Iran and Europe during Mahmoud Ahmadinejad’s presidency.,گزارش تلویزیون رسا به مراودات سیاسی بین ایران و اروپا در دوران ریاست جمهوری محمود احمدی,Rasa TV / Europe / Foreign Affairs ,سیاست خارجه / اروپا / تلویزیون رسا,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_214.mp4,۱۳۸۹/۰۸/۰۴,10/26/10,2010-10-26,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on health issues in prisons in and around Tehran including Evin, Rajai Shahr, and Ghezel Hesar prisons.",گزارش تلویزیون رسا به وضعیت سلامت زندانهای تهران و حومه شامل زندان های اوین، رجایی شهر، و قزل حصار می,Rasa TV / Iranian Prisons,زندان های ایران / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_215.mp4,۱۳۸۹/۰۸/۰۵,10/27/10,2010-10-27,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the rumors regarding large sums of financial aid from western countries to green movement claimed by high-rank officials to be true.,گزارش تلویزیون رسا به شایعات مربوط به دریافت کمک,Rasa TV / Green Movement  ,جنبش سبز / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_216.mp4,۱۳۸۹/۰۷/۰۶,9/28/10,2010-09-28,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on statements of Mohammad Sadr, assistant to the minister of foreign affairs in Khatami’s cabinet, analyzing Ahmadinejad’s foreign affairs. ",گزارش تلویزیون رسا به سخنان محمد صدر، معاون وزیر امور خارجه در دولت خاتمی، در رابطه با بررسی,Rasa TV / Foreign Affairs,سیاست خارجه / تلویزیون رسا,Mohammad Sadr / Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_217.mp4,۱۳۸۹/۰۷/۰۷,9/29/10,2010-09-29,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV attends to financial reports published by the Supreme Audit Court and financial fraud during the presidency of Mahmoud Ahmadinejad. ,گزارش تلویزیون رسا به گزارشات منتشر شده از دیوان محاسبات کشور و فساد مالی,Rasa TV / Supreme Audit Court / Financial Fraud / Economy,اقتصاد / فساد مالی,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_218.mp4,۱۳۸۹/۰۸/۰۸,10/30/10,2010-10-30,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the speech of Mohammad Khatami for the Religions and World Peace international symposium, which he could not attend. ",گزارش تلویزیون رسا به سخنرانی,Rasa TV / Religions and World Peace International Symposium,سمپوزیوم بین,Mohammad Khatami,محمد خاتمی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_219.mp4,۱۳۸۹/۰۸/۰۹,10/31/10,2010-10-31,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on Mohsen Safaaei Farahani, Politician and one of the biggest contributors to Iranian soccer. ",گزارش تلویزیون رسا به محسن صفایی فرهانی سیاست,Rasa TV / Prisoner of Conscience / Soccer,فوتبال / زندانی عقیدتی,Mohsen Safaaei Farahani,محسن صفایی فرهانی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_220.mp4,۱۳۸۹/۰۷/۱۱,10/3/10,2010-10-03,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on government’s lack of budget. ,گزارش تلویزیون رسا به کسری بودجه دولت می,Rasa TV / Lack of Budget / Economy,اقتصاد / کسری بودجه / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_221.mp4,۱۳۸۹/۰۷/۱۳,10/5/10,2010-10-05,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the court ordered termination of the Participation and the Mujahedin political parties. ,گزارش تلویزیون رسا به انحلال احزاب  سیاسی حزب مشارکت و حزب مجاهدین به دستور دادگاه می,Rasa TV / Participation Party / Mujahedin Party,حزب مجاهدین / حزب مشارکت / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_222.mp4,۱۳۸۹/۱۰/۱۵,1/5/11,2011-01-05,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Mohammad Nourizad’s hunger strike and his statements in protest of his conviction. ,گزارش تلویزیون رسا به اعتصاب غذای محمد نوریزاد و سخنان وی در اعتراض به محکومیتش می,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_223.mp4,۱۳۸۹/۱۱/۰۲,1/22/11,2011-01-22,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on economic and social issues during the presidency of Ahmadinejad.,گزارش تلویزیون رسا به مسائل اقتصادی و اجتماعی در دوران ریاست جمهوری احمدی,Rasa TV / Economy,اقتصاد / تلویزیون رسا,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_224.mp4,۱۳۸۹/۰۹/۲۷,12/18/10,2010-12-18,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on dismissal of Manouchehr Mottaki from his position, minister of foreign affairs. ",گزارش تلویزیون رسا به برکناری منوچهر متّکی از پستش به عنوان وزیر امور خارجه می,Rasa TV / Ministry of Foreign Affairs / Foreign Affairs,سیاست خارجه / وزارت امور خارجه / تلویزیون رسا,Manouchehr Mottaki,منوچهر متّکی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_225.mp4,۱۳۸۹/۰۹/۳۰,12/21/10,2010-12-21,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Mohammad Nourizad’s hunger strike and his statements in protest of his conviction.,گزارش تلویزیون رسا به اعتصاب غذای محمد نوریزاد و سخنان وی در اعتراض به محکومیتش می,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_226.mp4,۱۳۸۹/۱۰/۰۶,12/27/10,2010-12-27,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Mohammad Nourizad’s hunger strike and his statements in protest of his conviction. ,گزارش تلویزیون رسا به اعتصاب غذای محمد نوریزاد و سخنان وی در اعتراض به محکومیتش می,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_227.mp4,۱۳۸۹/۱۰/۰۷,12/28/10,2010-12-28,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Mohammad Nourizad’s hunger strike and his statements in protest of his conviction.,گزارش تلویزیون رسا به اعتصاب غذای محمد نوریزاد و سخنان وی در اعتراض به محکومیتش می,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_228.mp4,۱۳۸۹/۰۹/۲۵,12/16/10,2010-12-16,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the conducts made with the Nourizad family by the authorities in front of the Evin prison. ,گزارش تلویزیون رسا به برخورد نیروهای امنیتی با خانوادهٔ نوریزاد در مقابل زندان اوین می,Rasa TV / Prisoner of Conscience / Evin Prison ,زندان اوین / زندانی عقیدتی,Mohammad Nourizad,محمد نوریزاد,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_229.mp4,۱۳۸۹/۰۶/۳۰,9/21/10,2010-09-21,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the published statements of group of Clergymen in regards to Sardar Moshfegh. ,گزارش تلویزیون رسا به بیانیه منتشر شده توسط گروهی از روحانیون در رابطه با سردار مشفق می,Rasa TV / Association of Combatant Clerics,  مجمع روحانیون مبارز / تلویزیون رسا,Sardar Moshfegh / Abdollah Zeighami,عبدالله ضیغمی / سردار مشفق,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_230.mp4,۱۳۸۹/۰۶/۳۱,9/22/10,2010-09-22,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the published statements of group of Clergymen in regards to Sardar Moshfegh. ,گزارش تلویزیون رسا به بیانیه منتشر شده توسط گروهی از روحانیون در رابطه با سردار مشفق می,Rasa TV /  Association of Combatant Clerics,  مجمع روحانیون مبارز / تلویزیون رسا,Sardar Moshfegh / Abdollah Zeighami,عبدالله ضیغمی / سردار مشفق,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_231.mp4,۱۳۸۹/۰۷/۰۵,9/27/10,2010-09-27,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the documents published by the Committee of National Security assisting with the proceedings of the election coup. ,گزارش تلویزیون رسا به سند منتشر شده توسط شورای عالی,Rasa TV / Committee of National Security / 2009 Elections, انتخابات ۱۳۸۸ / شورای عالی,Sardar Moshfegh / Abdollah Zeighami,عبدالله ضیغمی / سردار مشفق,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_232.mp4,۱۳۸۹/۰۶/۰۱,8/23/10,2010-08-23,Tehran Stock Exchange,بورس اوراق بهادار تهران,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Tehran Stock Exchange. ,گپزرش تلویزیون رسا به بازار بورس تهران می,Rasa TV / Economy,اقتصاد / تلویزیون رسا ,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.692953, 51.411029"
rasatv3_233.mp4,۱۳۸۹/۰۶/۱۰,9/1/10,2010-09-01,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the programs being imposed on Hijab and guidance.,گزارش تلویزیون رسا به برنامه,Rasa TV / Hijab / Civil Rights,حقوق شهروندی / حجاب / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_234.mp4,۱۳۸۹/۰۶/۱۳,9/4/10,2010-09-04,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the attacks made on Karroubi’s residence. ,گزارش تلویزیون رسا به حمله,Rasa TV / Police Brutality,خشونت پلیس / تلویزیون رسا,Mehdi Karroubi,مهدی کروبی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_235.mp4,۱۳۸۹/۰۶/۱۴,9/5/10,2010-09-05,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the Green movement and its correlation with Iran’s social structures. ,گزارش تلویزیون رسا به جنبش سبز و رابطهٔ آن,Rasa TV / Green movement / Social Structures,ساختارهای اجتماعی / جنبش سبز / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_237.mp4,۱۳۸۹/۰۹/۲۳,12/14/10,2010-12-14,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the meeting of Zahra Rahnavard with Fatemehe Amirani, spouse of the martyr Hamid Bakeri. ",گزارش تلویزیون رسا به ملاقات زهرا رهنورد با فاطمه امیرانی همسر شهید حمید باکری می,Rasa TV / Green movement ,  جنبش سبز / تلویزیون رسا ,Zahra Rahnavard / Fatemehe Amirani / Hamid Bakeri,حمید باکری / فاطمه امیرانی / زهرا رهنورد,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_238.mp4,۱۳۸۹/۰۵/۲۳,8/14/10,2010-08-14,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the sanctions implemented by the European Union and Iran’s nuclear program. ,گزارش تلویزیون رسا به تحریم های اتخاذ شده توسط اتحادیه اروپا و برنامه اتمی,Rasa TV / Sanctions / Nuclear Program / Economy,اقتصاد / برنامه اتمی,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_239.mp4,۱۳۸۹/۰۵/۲۳,8/14/10,2010-08-14,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the sanctions implemented by the European Union and Iran’s nuclear program.,گزارش تلویزیون رسا به تحریم های اتخاذ شده توسط اتحادیه اروپا و برنامه اتمی,Rasa TV / Sanctions / Nuclear Program / Economy,اقتصاد / برنامه اتمی,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_240.mp4,۱۳۸۹/۰۵/۲۴,8/15/10,2010-08-15,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the role of Sardar Moshfegh in the election coup of 2009.,گزارش تلویزیون رسا به نقش سردار مشفق در کودتای انتخاباتی ۱۳۸۸ می,Rasa TV / 2009 Election ,انتخابات ۱۳۸۸ / تلویزیون رسا,Sardar Moshfegh / Abdollah Zeighami,عبدالله ضیغمی / سردار مشفق,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_241.mp4,۱۳۸۹/۰۵/۲۵,8/16/10,2010-08-16,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the arrests of reformists that were made upon signing a petition in protest of actions of Sardar Moshfegh, a high-rank military general, in regards to 2009 presidential election. ",گزارش تلویزیون رسا به دستگیری های برخی,Rasa TV / Prisoner of Conscience / 2009 Election,انتخابات ۱۳۸۸ / زندانی عقیدتی,Sardar Moshfegh / Abdollah Zeighami,عبدالله ضیغمی / سردار مشفق,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_242.mp4,۱۳۸۹/۰۵/۲۶,8/17/10,2010-08-17,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on foreign affairs and its correlation with the Ahmadinejad's letters directed to world leaders during his presidency. ,گزارش تلویزیون رسا به سیاست های خارجی,Rasa TV / Foreign Affairs,سیاست خارجی,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_243.mp4,۱۳۸۹/۰۵/۲۷,8/18/10,2010-08-18,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on foreign affairs and their correlation with political foreign trips conducted by officials during presidency of Ahmadinejad. ,گزارش تلویزیون رسا به سیاستهای خارجی,Rasa TV / Foreign Affairs,سیاست خارجی,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_244.mp4,۱۳۸۹/۰۶/۰۳,8/25/10,2010-08-25,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the sanctions on and lack of attention towards art, cinema, and culture sector by the government. ",گزارش تلویزیون رسا به کم توجّهی و فشارهای وارد به هنر، فیلم، و فرهنگ توسط دولت می,Rasa TV / Artistic Freedom,آزادی هنری / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_245.mp4,۱۳۸۹/۰۵/۳۰,8/21/10,2010-08-21,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Iran’s foreign political affairs. ,گزارش تلویزیون رسا به سیاست های خارجی,Rasa TV / Foreign Affairs,سیاست خارجی,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_246.mp4,۱۳۸۹/۰۵/۳۱,8/22/10,2010-08-22,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on few of the important coups in history of Iran since the Qajar dynasty through Islamic Republic.,گزارش تلویزیون رسا به برخی,Rasa TV / Coup / Qajar dynasty,سلسلهٔ قاجار / کودتا / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_247.mp4,۱۳۸۹/۰۹/۰۶,11/27/10,2010-11-27,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV discussed statements published by the “Participation” front. ,گزارش تلویزیون رسا به بیانیه منتشر شده توسط جبهه مشارکت می,Rasa TV / Participation Front,جبهه مشارکت / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_248.mp4,۱۳۸۹/۰۶/۰۶,8/28/10,2010-08-28,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the quality of education, work, and research in universities of Iran. ",گزارش تلویزیون رسا به کیفیت آموزش، کار، و پژوهش در دانشگاه,Rasa TV / Student Rights,حقوق دانشجویی / تلویزیون رسا ,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_249.mp4,۱۳۸۹/۰۶/۰۷,8/29/10,2010-08-29,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the quality of education, work, and research in universities of Iran. ",گزارش تلویزیون رسا به کیفیت آموزش، کار، و پژوهش در دانشگاه,Rasa TV / Student Rights,حقوق دانشجویی / تلویزیون رسا ,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_250.mp4,۱۳۸۹/۰۶/۰۸,8/30/10,2010-08-30,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on chronicles of arrests of Iranian scholars that graduated from Allameh Helli High school, which is administered by the National Organization for Development of Exceptional Talents (SAMPAD).",گزارش تلویزیون رسا به روند دستگیری نخبگانی که از دبیرستان علامه حلی,Rasa TV / Allameh Helli High school / National Organization for Development of Exceptional Talents / Prisoner of Conscience,زندانی عقیدتی,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_251.mp4,۱۳۸۹/۰۶/۰۹,8/31/10,2010-08-31,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on chronicles of arrests of Iranian scholars and special talents specifically scholars that graduated from schools administered by the organization of special talents. ,گزارش تلویزیون رسا به روند دستگیری فرهیختگان و نخبگان به ویژه آنان که از مدارس سازمان استعداد,Rasa TV / Allameh Helli High school / National Organization for Development of Exceptional Talents / Prisoner of Conscience,زندانی عقیدتی,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_252.mp4,۱۳۸۹/۱۲/۲۲,3/13/11,2011-03-13,University of Tehran,دانشگاه تهران,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the statements of Tehran University students condemning the security atmosphere of the campus.,گزارش تلویزیون رسا به بیانیهٔ دانشجویان دانشگاه تهران پیرامون محکوم کردن فضای امنیتی دانشگاه می,Rasa TV / Student Rights, حقوق دانشجویی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.701403, 51.396135"
rasatv3_253.mp4,۱۳۹۰/۰۳/۳۱,6/21/11,2011-06-21,University College London,کالج دانشگاهی لندن,London (UK),لندن,United Kingdom,انگلستان,"Rasa TV video reports on the commemoration ceremony for Ezzatollah Sahabi, Haleh Sahabi, and Hoda Saber hosted at University College London.",گزارش تلویزیون رسا به مراسم یادبود عزت,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Ezzatollah Sahabi / Haleh Sahabi / Hoda Saber,هدا صابر / هاله سحابی / عزت,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"51.524706, -0.133569"
rasatv3_254.mp4,۱۳۹۰/۰۷/۱۰,11/2/11,2011-11-02,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the chronicles of arrests of artists since the beginning of elections and the increased pressure on them after publishing the supreme leader documentary from BB. ,گزارش تلویزیون رسا به روند دستگیری هنرمندان از زمان انتخابات و افزایش فشار روی آنان بعد از پخش مستند رهبری از بی,Rasa TV / Airtistic Freedom / Prisoner of Conscience ,زندانی عقیدتی,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_255.mp4,۱۳۹۰/۰۳/۳۱,6/21/11,2011-06-21,University College London,کالج دانشگاهی لندن,London (UK),لندن,United Kingdom,انگلستان,"Rasa TV video reports on the commemoration ceremony for Ezzatollah Sahabi, Haleh Sahabi, and Hoda Saber hosted at University College London.",گزارش تلویزیون رسا به مراسم یادبود عزت,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Ezzatollah Sahabi / Haleh Sahabi / Hoda Saber,هدا صابر / هاله سحابی / عزت,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"51.524706, -0.133569"
rasatv3_256.mp4,۱۳۹۰/۰۲/۱۱,5/1/11,2011-05-01,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on statements of Green movement in occasion of Teacher’s day requesting the freedom of appointees of teacher activist groups.,گزارش تلویزیون رسا به بیانیهٔ جنبش سبز که در آن,Rasa TV / Teacher Activist Groups ,تشکل های معلمان / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_257.mp4,۱۳۹۰/۰۱/۲۰,4/9/11,2011-04-09,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on the statements published by a group of political prisoners congratulating the New Year directing the Iranians.,گزارش تلویزیون رسا به پیام منتشر شده توسط گروهی از زندانیان سیاسی به مردم ایران به مناسبت سال نو می,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,,,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_258.mp4,۱۳۹۰/۰۱/۳۱,4/20/11,2011-04-20,,, Qom (Iran),قم,Iran,ایران,Rasa TV video reports on the statements of clergyman Ayotollah Vahid Khorasani strongly criticizing the Judiciary branch.,گزارش تلویزیون رسا به انتقادات محکم آیت,Rasa TV / Judiciary branch,  قوّه قضاییه / تلویزیون رسا,Vahid Khorasani,وحید خراسانی,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"34.6399, 50.8759"
rasatv3_259.mp4,۱۳۹۰/۰۱/۰۷,3/27/11,2011-03-27,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on fall of Shah and roots of the protests of 5 June 1963.,این گزارش تلویزیون رسا به سقوط شاه و ریشه,Rasa TV / Fall of Shah / 5 June,۱۵ خرداد / سقوط شاه / تلویزیون رسا,,,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_260.mp4,۱۳۹۰/۰۱/۲۹,4/18/11,2011-04-18,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on decline of governments discussed in the book of Nahj al-Balagha delivered by clergy man Mohammad Ali Ayyazi.,این گزارش تلویزیون رسا به انحطاط دولت,Rasa TV / Supreme Leadership,  ولایت فقیه / تلویزیون رسا,Mohammad Ali Ayyazi,محمد علی,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_261.mp4,۱۳۹۰/۰۱/۲۸,4/17/11,2011-04-17,,, Kurdistan (Iran),کردستان,Iran,ایران,Rasa TV video reports on the developments in Kurdish areas of Iran.,این گزارش تلویزیون رسا به روند توسعه در مناطق کردنشین ایران می,Rasa TV / Kurd,کرد / تلویزیون رسا,,,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.9554, 47.1362"
rasatv3_262.mp4,۱۳۹۰/۰۳/۰۹,5/30/11,2011-05-30,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV video shows an interview with Reza Khandan regarding the verdict of disbarring Nasrin Sotoudeh, his wife, and his message for Nasrin Sotoudeh’s birthday. ",این گزارش تلویزیون رسا به مصاحبه رضا خندان پیرامون حکم قضایی,Rasa TV / Civil Rights,حقوق شهروندی / تلویزیون رسا,Reza Khandan / Nasrin Sotoudeh ,نسرین ستوده / رضا خندان,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_263.mp4,۱۳۹۰/۰۳/۰۱,5/22/11,2011-05-22,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on the impacts of reform and democracy in Iran from the start of reform.,این گزارش تلویزیون رسا به تاثیرات اصلاحات و دموکراسی از زمان شروع اصلاحات می,Rasa TV / Democracy / Reform,اصلاحات / دموکراسی / تلویزیون رسا,,,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_264.mp4,۱۳۹۰/۰۲/۰۴,04/24/2011,04/24/2011,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on the failure of conservatives in international political encounters.,این گزارش تلویزیون رسا به ناکامی های محافظه کاران حاکم در عرصه بین,Rasa TV / Conservatives / International Politics, عرصه بین,,,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_265.mp4,۱۳۸۹/۱۲/۱۶,3/7/11,2011-03-07,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video discusses efforts of government supporters against the soft war as some Basij members published a document containing names of influential figures that can be considered as a threat to the government.,این گزارش تلویزیون رسا به تلاشهای هواداران دولت برای مقابل با جنگ نرم می,Rasa TV / Soft War / Basij,بسیج / جنگ نرم / تلویزیون رسا,,,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_266.mp4,۱۳۸۹/۱۲/۱۵,3/6/11,2011-03-06,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video reports on Women movement in Iran.,این گزارش تلویزیون رسا به جنبش زنان در ایران می,Rasa TV / Women's Movement,جنبش زنان / تلویزیون رسا,,,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_267.mp4,۱۳۸۹/۱۲/۱۴,3/5/11,2011-03-05,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV video discusses Mostafa Tajzadeh’s letter on comparison of the Green movement with movements in the region.,این گزارش تلویزیون رسا به نامه مصطفی تاجزاده پیرامون مقایسه جنبش سبز با حوادث منطقه می,Rasa TV / Green movement , جنبش سبز / تلویزیون رسا,Mostafa Tajzadeh,مصطفی تاجزاده,RASA TV report,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
