filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),"Lat, Lon"
rasatv2_165.mp4,۱۳۹۰/۰۳/۲۵,6/15/11,2011-06-15,,,Khomeyni Shahr,خمینی شهر,Iran,ایران,"This is a RASA TV interview with Malihe Mohammadi, a journalist, regarding the recent cases of gang rape in Khomeyni shahr.",این ویدیو به مصاحبه تلویزیون رسا با ملیحه محمدی، روزنامه نگار، پیرامون چند مورد تجاوز دسته جمعی در خمینی شهر اختصاص دارد.,RASA TV,تلویزیون رسا,Maliheh Mohammadi,ملیحه محمدی,RASA TV interview with Malihe Mohammadi,مصاحبه تلویزیون رسا با ملیحه محمدی,moving image,Television programs / Interviews,"32.69326, 51.536037"
rasatv2_166.mp4,۱۳۹۰/۱۱/۰۴,1/24/12,2012-01-24,,,Bennington,بنینگتون,United States of America,ایالت متحده آمریکا,"This is a RASA TV interview with Mansour Farhang, the Islamic Republic's first ambassador to the UN, regarding the the European Union’s sanctions against Iran.",این ویدیو به مصاحبه تلویزیون رسا با منصور فرهنگ، اولین نماینده ایران در سازمان ملل متحد، پیرامون تحریم های انحادیه اروپا علیه ایران اختصاص دارد.,RASA TV,تلویزیون رسا,Mansour Farhang,منصور فرهنگ,RASA TV interview with Mansour Farhang,مصاحبه تلویزیون رسا با منصور فرهنگ,moving image,Television programs / Interviews,"42.8911, 73.2081"
rasatv2_167.mp4,۱۳۹۰/۰۹/۱۴,12/5/11,2011-12-05,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Mansoureh Shojaei, a women’s right activist, regarding the violence against women in Iran. ",این ویدیو به مصاحبه تلویزیون رسا با منصوره شجاعی، فعال حقوق زنان، پیرامون خشونت علیه زنان در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mansoureh Shojaei,منصوره شجاعی,RASA TV interview with Mansoureh Shojaei,مصاحبه تلویزیون رسا با منصوره شجاعی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_168.mp4,۱۳۹۰/۰۷/۲۰,10/12/11,2011-10-12,,,Geneva,ژنو ,Switzerland,سویس,This is a RASA TV interview with Mehdi Talati regarding the United States accusing the Iranian Revolutionary Guards of plotting terrorist activities on the U.S. soil. ,این ویدیو به مصاحبه تلویزیون رسا با مهدی طلعتی پیرامون متهم شدن سپاه پاسداران ایران توسط آمریکا مبنی بر طراحی عملیات تروریستی در خاک این کشور، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehdi Talati,مهدی طلعتی,RASA TV interview with Mehdi Talati,مصاحبه تلویزیون رسا با مهدی طلعتی,moving image,Television programs / Interviews,"46.2044, 6.1432"
rasatv2_169.mp4,۱۳۹۰/۰۷/۲۲,10/14/11,2011-10-14,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Mehdi Khaz-Ali, a journalist as well as a political activist, regarding the recent embezzlements in Iran. ",این ویدیو به مصاحبه تلویزیون رسا با مهدی خزعلی، روزنامه نگار و فعال سیاسی، پیرامون تخلفات مالی اخیر در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehdi Khazali,مهدی خز علی,RASA TV interview with Mehdi Khaz-Ali,مصاحبه تلویزیون رسا با مهدی خزعلی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_170.mp4,۱۳۹۰/۰۷/۲۵,10/17/11,2011-10-17,,,Boston,بوستون,United States of America,ایالت متحده آمریکا,This is a RASA TV interview with Mehrangiz Kar regarding the Supreme Leader Ali Khamenei stating that replacing Iran’s Presidential system with a Parliamentary system is a possibility in the future.  ,این ویدیو به مصاحبه تلویزیون رسا با مهرانگیز کار پیرامون اظهارات علی خامنه ای در مورد جایگزینی سیستم ریاست جمهوری ایران با سیستم پارلمانی اختصاص دارد.,RASA TV,تلویزیون رسا,Mehrangiz Kar / Ali Khamenei,مهرانگیز کار / علی خامنه ای,RASA TV interview with Mehrangiz Kar,مصاحبه تلویزیون رسا با مهرانگیز کار,moving image,Television programs / Interviews,"42.3601, 71.0589"
rasatv2_171.mp4,۱۳۹۰/۰۶/۲۱,9/12/11,2011-09-12,,,London,لندن,England,انگلستان,"This is a RASA TV interview with Mehrdad Emadi, a European Union economic advisor, regarding Ahmad Tavakkoli accusing the Iranian government of being involved in the 3,000 billion toman embezzlement. ",این ویدیو به مصاحبه تلویزیون رسا با مهرداد عمادی ، مشاور اقتصادی اتحادیه اروپا، پیرامون متهم کردن دولت ایران توسط احمد توکلی به دست داشتن در اختلاس ۳ میلیارد تومانی اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehrdad Emadi / Ahmad Tavakkoli,مهرداد عمادی / احمد نوکلی,RASA TV interview with Mehrdad Emadi,مصاحبه تلویزیون رسا با مهرداد عمادی,moving image,Television programs / Interviews,"51.50853, -0.12574"
rasatv2_172.mp4,۱۳۹۰/۰۴/۲۲,7/13/11,2011-07-13,,,"New York
","نیویورک	
",United States of America,ایالت متحده آمریکا,This is a RASA TV interview with Mehrzad Boroujerdi regarding Hashemi Rafsanjani’s criticisms of the foreign policies of Ahmadinejad’s administration.,این ویدیو به مصاحبه تلویزیون رسا با مهرزاد بروجردی پیرامون انتقادات هاشمی از سیاست خارجه دولت احمدینژاد اختصاص دارد.,RASA TV,تلویزیون رسا,Mehrzad Boroujerdi / Akbar Hashemi Rafsanjani,مهرزاد بروجردی / اکبر هاشمی رفسنجانی,RASA TV interview with Mehrzad Boroujerdi,مصاحبه تلویزیون رسا با مهرزاد بروجردی,moving image,Television programs / Interviews,"40.7127, 74.0059"
rasatv2_173.mp4,۱۳۹۰/۰۳/۱۲,6/2/11,2011-06-02,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Mahsa Amr-Abadi, a journalist, regarding her husband, Masoud Bastani, being viciously beaten in front of his wife, mother and mother-in-law during a prison visit. ",این ویدیو به مصاحبه تلویزیون رسا با مهسا امرآبادی، روزنامه نگار، پیرامون ضرب و شتم بی رحمانه همسرش، زندانی سیاسی مسعود باستانی مقابل وی، مادر، و مادر همسرش در طول یک ملاقات از زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Mahsa Amrabadi / Masoud Bastani,مهسا امر آبادی / مسعود باستانی,RASA TV interview with Mahsa Amr-Abadi,مصاحبه تلویزیون رسا با مهسا امرآبادی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_174.mp4,۱۳۹۰/۰۴/۰۲,6/23/11,2011-06-23,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mahsa Amr-Abadi, a journalist, regarding the ongoing hunger-strike of the political prisoners in Rajaei Shahr prison.",این ویدیو به مصاحبه تلویزیون رسا با مهسا امرآبادی، روزنامه نگار، پیرامون ادامهٔ اعتصاب غذا توسط زندانیان سیاسی زندان رجائی شهر اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mahsa Amrabadi,مهسا امر آبادی,RASA TV interview with Mahsa Amr-Abadi,مصاحبه تلویزیون رسا با مهسا امرآبادی,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_175.mp4,۱۳۹۰/۰۵/۰۲,7/24/11,2011-07-24,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mahnaz Asgharzadeh regarding the critical health condition of her husband, Mohsen Aminzadeh, due to hunger-strike. ",این ویدیو به مصاحبه تلویزیون رسا با مهناز اصغرزاده پیرامون وضعیت وخیم جسمانی همسرش، محسن امین زاده، به دلیل اعتصاب غذا در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mahnaz Asgharzadeh / Mohsen Aminzadeh,مهسا اصغر زاده / محسن امین زاده,RASA TV interview with Mahnaz Asgharzadeh,مصاحبه تلویزیون رسا با مهناز اصغر زاده,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_176.mp4,۱۳۹۰/۰۲/۲۴,5/4/11,2011-05-04,,,Washington D.C. ,واشینگتن، دی. سی.,United States of America,ایالت متحد آمریکا,"This is a RASA TV interview with Mousavi Khoeini, a human rights activist, regarding the current student movement in Iran. ",این ویدیو به مصاحبه تلویزیون رسا با موسوی خوئینی، فعال حقوق بشر، پیرامون وضعیت جنبشهای دانشجویی در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Ali-Akbar Mousavi Khoeini,علی اکبر موسوی خوئینی,RASA TV interview with Mousavi Khoeini,مصاحبه تلویزیون رسا با موسوی خوئینی,moving image,Television programs / Interviews,"38.89511, -77.03637"
rasatv2_177.mp4,۱۳۹۰/۰۶/۱۶,9/7/11,2011-09-07,,,Urmia,ارومیه,Iran,ایران,This is a RASA TV interview with Meysam Badamchi regarding the protests of Azarbaijanis against the Urmia Lake drying up.,این ویدیو به مصاحبه تلویزیون رسا با میثم بادامچی پیرامون اعتراضات مردم آذربایجان به خشکی دریاچه ارومیه اختصاص داده شده است.,RASA TV,تلویزیون رسا,Meysam Badamchi,میثم بادامچی,RASA TV interview with Meysam Badamchi,مصاحبه تلویزیون رسا با میثم بادامچی,moving image,Television programs / Interviews,"37.549806, 45.078628"
rasatv2_178.mp4,۱۳۹۰/۰۹/۲۰,12/11/11,2011-12-11,,,Paris,پاریس,France,فرانسه,"This is a RASA TV interview with Sirajuddin Mirdamadi, a journalist, regarding the judicial system of Iran assigning a team to closely supervise the country’s ninth parliamentary election. ",این ویدیو به مصاحبه تلویزیون رسا با سراج الدین میردامادی، روزنامه نگار، پیرامون تشکیل تیمی برای نظارت بر انتخابات نهم مجلس اختصاص دارد.,RASA TV,تلویزیون رسا,Sirajuddin Mirdamadi,سراج الدین میردامادی,RASA TV interview with Sirajuddin Mirdamadi,مصاحبه تلویزیون رسا با سراج الدین میردامادی,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_179.mp4,۱۳۹۰/۰۴/۱۶,7/7/11,2011-07-07,,,Stockholm,استکهلم,Sweden,سوئد,"This is a RASA TV interview with Nariman Mostafavi regarding the Iranian student protests on July 9, 1999. ",این ویدیو به مصاحبه تلویزیون رسا با نریمان مصطفوی پیرامون تظاهرات دانشجویی ۱۸ تیر سال ۱۳۷۸ اختصاص داده شده است.,RASA TV,تلویزیون رسا,Nariman Mostafavi,نریمان مصطفوی,RASA TV interview with Nariman Mostafavi,مصاحبه تلویزیون رسا با نریمان مصطفوی,moving image,Television programs / Interviews,"59.3293, 18.0686"
rasatv2_180.mp4,۱۳۹۰/۰۶/۱۴,9/5/11,2011-09-05,,,Los Angeles,لس آنجلس,United States of America,ایالت متحد آمریکا,"This is a RASA TV interview with Nouradin Pirmoazen, a former member of the parliament, regarding the suppression of Azarbaijanis who were protesting against the Urmia lake dying up.",این ویدیو به مصاحبه تلویزیون رسا با نورالدین پیرموذن، نماینده سابق مجلس، پیرامون سرکوب مردم آذربایجان که به خشک شدن دریاچه ارومیه اعتراض داشتند، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Nouradin Pirmoazen,نور الدین پیرموذن,RASA TV interview with Nouradin Pirmoazen,مصاحبه تلویزیون رسا با نورالدین پیرموذن,moving image,Television programs / Interviews,"34.0500, 118.2500
"
rasatv2_181.mp4,۱۳۹۰/۰۲/۱۲,5/2/11,2011-05-02,,,Los Angeles,لس آنجلس,United States of America,ایالت متحد آمریکا,"This is a RASA TV interview with Nouradin Pirmoazen, a former member of the parliament, regarding the alleged dumping of three unfortunate patients, who couldn’t afford health care, by an ambulance in the middle of a desert. ",این ویدیو به مصاحبه تلویزیون رسا با نورالدین پیرموذن، نماینده سابق مجلس، پیرامون رها کردن ۳ بیمار کم بضاعت توسط آمبولانس در بیابان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Nouradin Pirmoazen,نور الدین پیرموذن,RASA TV interview with Nouradin Pirmoazen,مصاحبه تلویزیون رسا با نورالدین پیرموذن,moving image,Television programs / Interviews,"34.0500, 118.2500
"
rasatv2_182.mp4,۱۳۹۰/۰۴/۰۸,6/29/11,2011-06-29,,,Paris,پاریس,France,فرانسه,"This video is a RASA TV phone interview with Nooshabeh Amiri, an advocate of human rights as well as a reformist journalist for Roozonline, regarding the recent continuous news coverage of Iranian women being assaulted.",این ویدیو به مصاحبه تلفنی تلویزیون رسا با نوشابه امیری، حامی حقوق بشر و روزنامه نگار اصلاح طلب، پیرامون خشونت های اخیر علیه زنان در ایران اختصاص دارد.,RASA TV,تلویزیون رسا,Nooshabeh Amiri,نوشابه امیری,RASA TV interview with Nooshabeh Amiri,مصاحبه تلویزیون رسا با نوشابه امیری,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_183.mp4,۱۳۹۰/۰۳/۳۱,7/21/11,2011-07-21,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Atefeh Khalafi regarding the health condition of her husband, Hassan Asadi Zeidabadi, as he is on a hunger-strike in prison.",این ویدیو به مصاحبه تلویزیون رسا با عاطفه خلفی پیرامون وضعیت سلامت همسرش، حسن اسدی زیدآبادی، در زمان اعتصاب غذا در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Atefeh Khalafi / Hassan Asadi Zeidabadi,عاطفه خلفی / حسن اسدی زید آبادی,RASA TV interview with Atefeh Khalafi,مصاحبه تلویزیون رسا با عاطفه خلفی,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_184.mp4,۱۳۹۰/۱۱/۰۱,1/21/12,2012-01-21,,,Montreal,مونترال,Canada,کانادا,"This is a RASA TV interview with Houchang Hassan-Yari regarding the reaction of Iran to the killing of Mostafa Ahmadi-Roshan, an Iranian nuclear scientist. ",این ویدیو به مصاحبه تلویزیون رسا با هوشنگ حسن یاری پیرامون واکنش ایران به کشته شدن مصطفی احمدی روشن، دانشمند هسته ای ایران اختصاص دارد.,RASA TV,تلویزیون رسا,Houchang Hassan-Yari / Mostafa Ahmadi-Roshan,هوشنگ حسن یاری / مصطفی احمدی روشن,RASA TV interview with Houshang Hassan Yari,مصاحبه تلویزیون رسا با هوشنگ حسن یاری,moving image,Television programs / Interviews,"56.1304, 106.3468"
rasatv2_185.mp4,۱۳۹۰/۰۸/۱۸,11/9/11,2011-11-09,,,Montreal,مونترال,Canada,کانادا,This is a RASA TV interview with Houshang Hassan Yari regarding the latest report released by the International Atomic Energy Agency on Iran’s nuclear activities. ,این ویدیو به مصاحبه تلویزیون رسا با هوشنگ حسن یاری پیرامون آخرین گزارش آژانس بین المللی هسته ای بر فعالیت های هسته ای ایران اختصاص دارد.,RASA TV,تلویزیون رسا,Houchang Hassan-Yari,هوشنگ حسن یاری,RASA TV interview with Houshang Hassan Yari,مصاحبه تلویزیون رسا با هوشنگ حسن یاری,moving image,Television programs / Interviews,"56.1304, 106.3468"
rasatv2_186.mp4,۱۳۹۰/۰۸/۰۲,11/23/10,2010-11-23,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Fakhral-Sadat Mohtashamipour, the wife of Mostafa Tajzadeh, regarding the celebration of her husband’s birthday while he is being held as a political prisoner. ",این ویدیو به مصاحبه تلویزیون رسا با فخرالسادات محتشمی پور، همسر مصطفی تاجزاده، پیرامون جشن گرفتن تولد همسرش که یک زندانی سیاسی میباشد اختصاص دارد.,RASA TV,تلویزیون رسا,Mostafa Tajzadeh / Fakhrossadat Mohtashamipour,مصطفی تاجزاده / فخر السادات محتشمیپور,RASA TV interview with Fakhral-Sadat Mohtashamipour,مصاحبه تلویزیون رسا با فخرالسادات محتشمی پور,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_187.mp4,۱۳۸۹/۰۴/۱۷,7/8/11,2011-07-08,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Pouya Jahandar regarding the Iranian student protests on July 9, 1999. ",این ویدیو به مصاحبه تلویزیون رسا با پویا جهاندار پیرامون تظاهرات دانشجویی ۱۸ تیر سال ۱۳۷۸ اختصاص داده شده است.,RASA TV,تلویزیون رسا,Pouya Jahandar,پویا جهاندار,RASA TV interview with Pouya Jahandar,مصاحبه تلویزیون رسا با پویا جهاندار,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_188.mp4,۱۳۹۰/۰۶/۰۷,8/29/11,2011-08-29,,,Paris,پاریس,France,فرانسه,This is a RASA TV interview with Kouhzad Esmaeili regarding the suppression of Azarbaijanis who were protesting against the Urmia lake drying up. ,این ویدیو به مصاحبه تلویزیون رسا با کوهزاد اسماعیلی پیرامون سرکوب مردم آذربایجان که به خشک شدن دریاچه ارومیه اعتراض داشتند، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Kouhzad Esmaeili,کوهزاد اسماعیلی,RASA TV interview with Kouhzad Esmaeili,مصاحبه تلویزیون رسا با کوهزاد اسماعیلی,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_189.mp4,۱۳۹۰/۰۴/۲۵,7/16/11,2011-07-16,,,Oxford,آکسفورد,England,انگلستان,"This is a RASA TV interview with Masih Alinejad, a journalist, regarding the death of Mohammad Kamrani while he was being held as a political prisoner. ",این ویدیو به مصاحبه تلویزیون رسا با مسیح علینژاد، روزنامه نگار، پیرامون مرگ محمد کامرانی حین زندانی بودن اختصاص دارد.,RASA TV,تلویزیون رسا,Masih Alinejad / Mohammad Kamrani,مسیح علینژاد / محمد کامرانی,RASA TV interview with Masih Alinejad,مصاحبه تلویزیون رسا با مسیح علی نژاد,moving image,Television programs / Interviews,"51.7520, 1.2577"
rasatv2_190.mp4,۱۳۹۰/۰۴/۰۹,6/30/11,2011-06-30,,,Paris,پاریس,France,فرانسه,This is a RASA TV interview with Ruhollah Shahsavar regarding the political activities of Esmaeil Sahabeh.,این ویدیو به مصاحبه تلویزیون رسا با روح الله شهسوار پیرامون فعالیت های سیاسی اسماعیل سحابه اختصاص دارد.,RASA TV,تلویزیون رسا,Ruhollah Shahsavar / Esmaeil Sahabeh,روح الله شهسوار / اسماعیل سحابه,RASA TV interview with Ruhollah Shahsavar,مصاحبه تلویزیون رسا با روح الله شهسوار,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_191.mp4,۱۳۹۰/۰۳/۰۵,5/26/11,2011-05-26,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Siamak Ghelichkhani, a journalist, regarding the life and accomplishments of Nasser Hejazi. ",این ویدیو به مصاحبه تلویزیون رسا با سیامک قلیچ خانی، روزنامه نگار، پیرامون زندگی و دستاورد های ناصر حجازی اختصاص دارد.,RASA TV,تلویزیون رسا,Siamak Ghelichkhani / Nasser Hejazi,سیامک قلیچ خانی / ناصر حجازی,RASA TV interview with Siyamak Ghalich Khani,مصاحبه تلویزیون رسا با سیامک قیلچ خانی,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_192.mp4,۱۳۹۰/۰۴/۲۰,6/11/11,2011-06-11,,,Paris,پاریس,France,فرانسه,This is a RASA TV interview with Ruhollah Shahsavar regarding protests against the house arrest of the Green Movement leaders.,این ویدیو به مصاحبه تلویزیون رسا با روح الله شهسوار پیرامون تظاهرات ها علیه دستگیری خانگی سران جنبش سبز اختصاص دارد.,RASA TV,تلویزیون رسا,Ruhollah Shahsavar,روح الله شهسوار,RASA TV interview with Ruhollah Shahsavar,مصاحبه تلویزیون رسا با روح الله شهسوار,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_193.mp4,۱۳۹۰/۰۵/۲۶,8/17/11,2011-08-17,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with Mohammad Ali Dadkhah regarding the mistreatment of political prisoners in Iran and violation of their rights.,این ویدیو به مصاحبه تلویزیون رسا با محمد علی دادخواه پیرامون سورفتار با زندانیان و تخلفات در حقوق آنان اختصاص دارد.,RASA TV,تلویزیون رسا,Mohammad Ali Dadkhah,محمد علی دادخواه,RASA TV interview with Mohammad-Ali Dadkhah,مصاحبه تلویزیون رسا با  محمد علی دادخواه ,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_194.mp4,۱۳۹۰/۰۷/۱۲,10/4/11,2011-10-04,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Antonia Bertschinger, a member of Amnesty International regarding the violation of human rights in Iran. ",این ویدیو به مصاحبه تلویزیون رسا با آنتونیا برچینگر، عضو سازمان عفو بین الملل، پیرامون نقض حقوق بشر در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Antonia Bertschinger,آنتونیا برچینگر,RASA TV interview with Antonia Bertschinger,مصاحبه تلویزیون رسا با  آنتونیو برچینگر,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_195.mp4,۱۳۹۰/۰۵/۰۳,7/25/11,2011-07-25,,,Mashhad,مشهد,Iran,ایران,"This is a RASA TV interview with Amir Sheibani, a human right activists, regarding his five arrests for being involved in student and civil rights movements.",این ویدیو به مصاحبه تلویزیون رسا با امیر شیبانی، فعال حقوق بشر، پیرامون پنج بار بازداشتش بدلیل فعالیت در جنبشهای دانشجویی و مدنی اختصاص داده شده است.,RASA TV,تلویزیون رسا,Amir Sheibani,امیر شیبانی,RASA TV interview with Amir Sheibani,مصاحبه تلویزیون رسا با  امیر شیبانی,moving image,Television programs / Interviews,"36.2605, 59.6168"
rasatv2_196.mp4,۱۳۹۰/۱۱/۲۰,2/9/12,2012-02-09,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with Farzaneh Azimi regarding the Women’s Rights Movement in Iran.,این ویدیو به مصاحبه تلویزیون رسا با فرزانه عظیمی پیرامون جنبش های حقوق زنان در ایران اختصاص دارد.,RASA TV,تلویزیون رسا,Farzaneh Azimi,فرزانه عظیمی,RASA TV interview with Farzaneh Azimi,مصاحبه تلویزیون رسا با  فرزانه عظیمی,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_197.mp4,۱۳۹۰/۰۵/۲۰,8/11/11,2011-08-11,,,Amsterdam,آمستردام,Netherlands,هلند,"This is a RASA TV interview with Sohrab Razaghi, a civil society activist, regarding the one-year anniversary of RASA TV.",این ویدیو به مصاحبه تلویزیون رسا با سهراب رزاقی، فعال جامعه مدنی، پیرامون سالگرد تاسیس شبکه رسا اختصاص داده شده است.,RASA TV,تلویزیون رسا,Sohrab Razzaghi,سهراب رزاقی,RASA TV interview with Sohrab Razaghi,مصاحبه تلویزیون رسا با سهراب رزاقی,moving image,Television programs / Interviews,"52.3702, 4.8952"
rasatv2_198.mp4,۱۳۹۰/۰۴/۱۹,7/10/11,2011-07-10,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Ali Tabarzadi regarding the health condition of his father, Heshmat Tabarzadi, in prison.",این ویدیو به مصاحبه تلویزیون رسا با علی تبرزادی پیرامون وضعیت سلامت پدرش حشمت تبرزادی در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Ali Tabarzadi / Heshmat Tabarzadi,علی تبرزادی / حشمت تبرزادی,RASA TV interview with Ali Tabarzadi,مصاحبه تلویزیون رسا با  علی طبرزدی,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_199.mp4,۱۳۹۰/۰۶/۱۰,9/1/11,2011-09-01,,,Babol,بابل,Iran,ایران,"This is a RASA TV interview with Roghayeh Jafarian regarding the ongoing hunger-strike of her son, Ashkan Zahabian, in prison.",این ویدیو به مصاحبه تلویزیون رسا با رقیه جعفریان پیرامون اعتصاب غذای  فرزندش، اشکان ذهابیان، در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Roghayeh Jafarian / Ashkan Zahabian,رقیه جعفریان / اشکان ذهابیان,RASA TV interview with Roghayeh Jafarian,مصاحبه تلویزیون رسا با  رقیه جعفریان,moving image,Television programs / Interviews,"36.5387, 52.6765"
rasatv2_200.mp4,۱۳۹۰/۰۳/۲۴,6/14/11,2011-06-14,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Farideh Jamshidi regarding the imprisonment of her husband, Hoda Saber, and his death in prison.  ",این ویدیو به مصاحبه تلویزیون رسا با فریده جمشیدی پیرامون زندانی کردن همسرشان، هدی صابر، و مرگ ایشان در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Farideh Jamshidi / Hoda Saber,فریده جمشیدی / هدی صابر,RASA TV interview with Farideh Jamshidi,مصاحبه تلویزیون رسا با  فریده جمشیدی,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_201.mp4,۱۳۹۰/۰۳/۰۴,5/25/11,2011-05-25,,,Babol,بابل,Iran,ایران,"This is a RASA TV interview with Roghayeh Jafarian regarding the current health condition of her son, Ashkan Zahabiyan, in prison. ",این ویدیو به مصاحبه تلویزیون رسا با رقیه جعفریان پیرامون وضعیت سلامت فرزندش، اشکان ذهابیان، در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Roghayeh Jafarian / Ashkan Zahabian,رقیه جعفریان / اشکان ذهابیان,RASA TV interview with Roghayeh Jafarian,مصاحبه تلویزیون رسا با  رقیه جعفریان,moving image,Television programs / Interviews,"36.5387, 52.6765"
rasatv2_202.mp4,۱۳۹۰/۰۷/۳۰,10/22/11,2011-10-22,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Tahereh Taherian regarding the ten-year prison sentence of her son, Emad Bahavar.",این ویدیو به مصاحبه تلویزیون رسا با طاهره طاهریان پیرامون حکم ۱۰ سال حبس فرزندش، عماد بهاور، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Tahereh Taherian / Emad Bahavar,طاهره طاهریان / عماد بهاور,RASA TV interview with Tahereh Taherian,مصاحبه تلویزیون رسا با طاهر طاهریان,moving image,Television programs / Interviews,"35.69439, 51.42152"
rasatv2_203.mp4,۱۳۹۰/۰۵/۲۳,8/14/11,2011-08-14,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with Mehdi Khaz-Ali regarding his twenty-seven days of incarceration before he was released on bail.,این ویدیو به مصاحبه تلویزیون رسا با مهدی خزعلی پیرامون ۲۷ روز زندانی شدنش پیش از آزادی با وثیقه اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehdi Khazali,مهدی خز علی,RASA TV interview with Mehdi Khaz-Ali,مصاحبه تلویزیون رسا با مهدی خزعلی,moving image,Television programs / Interviews,"35.69439, 51.42153"
rasatv2_204.mp4,۱۳۹۰/۰۵/۳۰,8/21/11,2011-08-21,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Samira Sadri regarding the imprisonment of her husband, Ali Jamali. ",این ویدیو به مصاحبه تلویزیون رسا با سمیرا صدری پیرامون زندانی شدن همسرش، علی جمالی اختصاص دارد.,RASA TV,تلویزیون رسا,Samira Sadri / Ali Jamali,سمیرا صدری / علی جمالی,RASA TV interview with Samira Sadri,مصاحبه تلویزیون رسا با سمیرا صدری,moving image,Television programs / Interviews,"35.69439, 51.42153"
rasatv2_205.mp4,۱۳۹۰/۰۵/۰۶,7/28/11,2011-07-28,,,Mashhad,مشهد,Iran,ایران,"This is a RASA TV interview with Sadigheh Maleki regarding the health condition of her husband, Hashem Khastar, in prison, and the extension of his imprisonment.  ",این ویدیو به مصاحبه تلویزیون رسا با صدیقه مالکی پیرامون وضعیت سلامت همسرش، هاشم خواستار، در زندان و همچنین اضافه شدن دورانِ حبس ایشان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Sadigheh Maleki / Hashem Khastar,صدیقه ملکی / هاشم خواستار,RASA TV interview with Sadigheh Maleki,مصاحبه تلویزیون رسا با صدیقه مالکی,moving image,Television programs / Interviews,"36.2605, 59.6168"
