filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords / Chants / Slogans (English),Keywords / Chants / Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),Genre (Farsi),"Lat, Lon"
khiz1868.mp4,۱۳۸۸/۰۹/۱۶,12/07/2009,2009-12-07,Ferdowsi University of Mashhad,دانشگاه فردوسی‌ مشهد,Mashhad,مشهد,Iran ,ایران,"Video displays protestors chanting “What happened to my funds? It has been spent for Basijis” and “Basiji, be ashamed and stop sponging.”","ویدیو تصاویری را از تظاهرکنندگان در حال سر دادن ""پول من چی‌ شده خرج بسیجی‌ شده"" و ""بسیجی‌ حیا کن مفت خوری رو رها کن"" نشان میدهد.",Student Movement,جنبش دانشجویی,,,Protest at Ferdowsi University of Mashhad,تظاهرات دانشگاه فردوسی‌ مشهد,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"36.306887, 59.543403"
khiz1869.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,Ferdowsi University of Mashhad,دانشگاه فردوسی‌ مشهد,Mashhad,مشهد,Iran ,ایران,Video displays protestors chanting “we fight we die we’ll take back Iran.”,"ویدیو تصاویری را از تظاهرکنندگان در حال سر دادن ""می‌جنگم می‌میرم ایرانو پس میگیرم"" نشان میدهد.",Student Movement,جنبش دانشجویی,,,Protest at Ferdowsi University of Mashhad,تظاهرات دانشگاه فردوسی‌ مشهد,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"36.306887, 59.543403"
khiz1870.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,Ferdowsi University of Mashhad,دانشگاه فردوسی‌ مشهد,Mashhad,مشهد,Iran ,ایران,"Video displays protestors chanting “canon, tank, Basiji has no effects anymore” and “if Karroubi would get arrested, there will be an apocalypse in Iran.”","ویدیو تصاویری را از تظاهرکنندگان در حال سر دادن ""توپ تانک بسیجی‌ دیگر اثر ندارد"" و ""کروبی دستگیر بشه ایران قیامت می‌شه"" نشان میدهد.",Student Movement,جنبش دانشجویی,,,Protest at Ferdowsi University of Mashhad,تظاهرات دانشگاه فردوسی‌ مشهد,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"36.306887, 59.543403"
khiz1871.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,Ferdowsi University of Mashhad,دانشگاه فردوسی‌ مشهد,Mashhad,مشهد,Iran ,ایران,"Video displays protestors chanting “down with the dictator.""","ویدیو تصاویری را از تظاهرکنندگان در حال سر دادن ""مرگ بر دیکتاتور"" نشان میدهد.",Student Movement,جنبش دانشجویی,,,Protest at Ferdowsi University of Mashhad,تظاهرات دانشگاه فردوسی‌ مشهد,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"36.306887, 59.543403"
khiz1872.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,Ferdowsi University of Mashhad,دانشگاه فردوسی‌ مشهد,Mashhad,مشهد,Iran ,ایران,Video displays protestors chanting “ya hossein Mir Hossein” and a protestor putting up a green flag.,"ویدیو تصاویری را از تظاهرکنندگان در حال سر دادن ""یا حسین میر حسین"" و یک تظاهر کننده در حال افرشتان پرچمی‌ سبز نشان میدهد.",Student Movement,جنبش دانشجویی,Mir-Hossein Mousavi,میر حسین موسوی,Protest at Ferdowsi University of Mashhad,تظاهرات دانشگاه فردوسی‌ مشهد,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"36.306887, 59.543403"
khiz1873.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,University of Tehran,دانشگاه تهران,Tehran ,تهران,Iran ,ایران,Video displays people protesting in front of University of Tehran chanting “Ya Hossein Mir Hossein.”,"ویدیو تصاویری را از مردم در تظاهرات مقابل دانشگاه تهران در حال سر دادن ""یا حسین میر حسین"" نشان میدهد.",Student Movement,جنبش دانشجویی,Mir-Hossein Mousavi,میر حسین موسوی,University of Tehran Protest ,تظاهرات دانشگاه تهران ,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.702285, 51.395711"
khiz1874.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,University of Tehran,دانشگاه تهران,Tehran ,تهران,Iran ,ایران,Video displays people protesting in front of University of Tehran chanting “you blasted Jannati you are an enemy of the people.”,"ویدیو تصاویری را از مردم در تظاهرات مقابل دانشگاه تهران در حال سر دادن ""جنّتی لعنتی تو دشمن ملتی‌"" نشان میدهد.",Student Movement,جنبش دانشجویی,Ahmad Jannati,احمد جنّتی,University of Tehran Protest ,تظاهرات دانشگاه تهران ,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.702285, 51.395711"
khiz1875.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,University of Tehran,دانشگاه تهران,Tehran ,تهران,Iran ,ایران,Video displays people protesting in front of University of Tehran chanting “you noble leader Khomeini is waiting for you.” - Slogan is sarcastic since Khomeini is dead.,"ویدیو تصاویری را از مردم در تظاهرات مقابل دانشگاه تهران در حال سر دادن ""ای رهبر آزاده خمینی چشم براته"" نشان میدهد.",Student Movement,جنبش دانشجویی,Ali Khamenei,علی‌ خامنه ای,University of Tehran Protest ,تظاهرات دانشگاه تهران ,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.702285, 51.395711"
khiz1876.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,University of Tehran,دانشگاه تهران,Tehran ,تهران,Iran ,ایران,Video displays people protesting in front of University of Tehran chanting “Khamenei is a murderer his leadership is illegitimate.”,"ویدیو تصاویری را از مردم در تظاهرات مقابل دانشگاه تهران در حال سر دادن ""خامنه‌ای قاتله ولایتش باطله"" نشان میدهد.",Student Movement,جنبش دانشجویی,Ali Khamenei,علی‌ خامنه ای,University of Tehran Protest ,تظاهرات دانشگاه تهران ,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.702285, 51.395711"
khiz1877.mp4,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,Hafte Tir Square ,میدان هفت تیر,Tehran ,تهران,Iran ,ایران,"Video displays a protest where people are chanting “Ya Hossein Mir Hossein,” “long live Karroubi long endure Mousavi,” “political prisoners must be released,” and “death to Russia” along with physical interactions with armed forces.","ویدیو تصاویری را از تظاهراتی که در آن‌ مردم به سر دادن ""یا حسین میر حسین""، ""کروبی زنده باد موسوی پاینده باد""، ""زندانی سیاسی آزاد باید گردد""، و ""مرگ بر روسیه"" پرداختند به همراه برخوردهای فیزیکی‌ با نیروهای مسلّح نشان میدهد.",Police Brutality / Protest,درندگی پلیس,Mehdi Karroubi /  Mir-Hossein Mousavi,مهدی کروبی / میر حسین موسوی,Haft Tir Square Protest ,تظاهرات میدان هفت تیر,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"36.469286, 52.355188"
khiz1878.mp4,۱۳۸۸/۱۰/۰۵,12/26/2009,2009-12-26,Jamaran,جماران,Tehran ,تهران,Iran ,ایران,Video displays a protest in front of a mosque.,ویدیو تصاویری را از تظاهراتی مقابل یک حسینیه نشان میدهد.,Protest,تظاهرات,,,Protest in front of the Mosque,تظاهرات مقابل حسینیه,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.816125, 51.459838"
khiz1879.mp4,۱۳۸۸/۱۲/۱۰,03/01/2010,2010-03-01,K. N. Toosi University of Technology,دانشگاه صنعتی‌ خواجه نصیرالدین طوسی,Tehran ,تهران,Iran ,ایران,Video displays footage of a seminar in commemoration of Nasir al-Din al-Tusi being almost empty due to inefficiency of university authorities.,ویدیو تصاویری را از یک همایش یادبود خواجه نصیرالدین طوسی که به دلیل بی‌ برنامه گی‌ مسئولین دانشگاه تقریبا خالی‌ بود نشان میدهد.,Student Movement,جنبش دانشجویی,Nasir al-Din al-Tusi,خواجه نصیرالدین طوسی,Empty Seminar at K. N. Toosi University of Technology,سمینار خالی‌ در دانشگاه صنعتی‌ خواجه نصیرالدین طوسی,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.762705, 51.412785"
khiz1880.mp4,۱۳۸۸/۰۴/۲۳,07/14/2009,2009-07-14,,,Cologne,کلن,Germany,آلمان,Video displays interviews with citizens of Cologne regarding their opinion about Iran’s freedom movements.,ویدیو مصاحبه‌هایی‌ را با شهروندان کلن پیرامون نظر آنها درباره جنبش‌های آزادی ایران نشان میدهد.,2009 Elections / Global Support for Iran,انتخابات ۱۳۸۸ / حمایت جهانی‌ برای ایران ,,,Cologne Citizens Supporting Iranians,شهروندان کلن در حمایت از ایرانیان,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"50.937531, 6.9602786"
khiz1881.mp4,۱۳۸۹/۰۲/۱۶,05/06/2010,2010-05-06,,,Qazvin,قزوین,Iran ,ایران,"Video displays students at a university event chanting “neither eastern nor western affiliation, only national Green movement.”","ویدیو دانشجویان را در جلسه‌ای دانشگاهی در حال سر دادن ""نه شرقی‌ نه غربی جنبش سبز ملی‌"" نشان میدهد.",Student Movement,جنبش دانشجویی,,,Qazvin Students' Protest,تظاهرات دانشجویان قزوین,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"36.273659, 49.998236"
khiz1882.mp4,۱۳۸۸/۰۴/۲۳,07/14/2009,2009-07-14,Shiraz University,دانشگاه شیراز,Shiraz,شیراز,Iran ,ایران,Video displays armed forces assaulting civilians in a protest around Shiraz University.,ویدیو تصاویری را از درگیری فیزیکی‌ نیروهای مسلّح با مردم در تظاهراتی در نزدیکی‌ دانشگاه شیراز نشان میدهد.,Police Brutality / Riot Police / Protest,درندگی پلیس / پلیس ضدّ شورش / تظاهرات,,,Shiraz University Protest,تظاهرات دانشگاه شیراز,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"29.646102, 52.49469"
khiz1883.mp4,۱۳۸۹/۰۳/۲۱,06/11/2010,2010-06-11,,,Tehran ,تهران,Iran ,ایران,Video displays people chanting “God is the greatest” over their rooftops and windows.,"ویدیو مردم را در حال سر دادن ""الّله اکبر"" از پشت بام‌ها و پنجره‌هایشان نشان میدهد.",Nightly Chants,شعارهای شبانه‌,,,Chanting over the Rooftops,شعار بر بالای پشت بام ها,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.69439, 51.42151 "
khiz1884.mp4,۱۳۸۸/۱۰/۰۵,12/29/2009,2009-12-29,Jamaran,جماران,Tehran ,تهران,Iran ,ایران,Video displays the chaos in streets of Jamaran with cars honking and people chanting “God is the greatest.”,"ویدیو تصاویری را از ازدحام در خیابان‌های جماران همراه با ماشینها در حال بوق زدن و مردم در حال سر دادن ""الّله اکبر"" نشان میدهد.",Protest,تظاهرات,,,Jamaran Protest ,تظاهرات جماران,moving image,digital moving image formats / video recordings,در قالب ویدیو دیجیتالی / در قالب ویدیو دیجیتالی ,"35.816125, 51.459838"
